## Source: https://phishradar.org/emaildomains.txt
## This file contains phishing email domains.
##
## If you just need the email domains or emails only, get it here:
## https://phishradar.org/emaildomainsfeed.txt
## https://phishradar.org/emailsendersfeed.txt
##
## PhishRadar is on X --> https://x.com/phishradar
##
sender_domain,date_added,reason
rjdutil.ca,2025-03-27,https://x.com/phishradar/status/1904971233390899365
polilux.com,2025-03-27,https://x.com/phishradar/status/1904971233390899365
k-1.co.jp,2025-03-27,https://x.com/phishradar/status/1904971233390899365
hrnlair.com,2025-03-27,https://x.com/phishradar/status/1904971233390899365
storesoarmz.de,2025-03-27,https://x.com/phishradar/status/1904971233390899365
biglobe.ne.jp,2025-03-27,https://x.com/phishradar/status/1904971233390899365
gobooking.info,2025-03-27,https://x.com/phishradar/status/1904971233390899365
arup-fpi.com,2025-03-27,https://x.com/phishradar/status/1904971233390899365
kkd.biglobe.ne.jp,2025-03-27,https://x.com/phishradar/status/1904971233390899365
mg.medlab.co,2025-03-27,https://x.com/phishradar/status/1904971233390899365
cezarschoice.com.au,2025-03-27,https://x.com/phishradar/status/1904971233390899365
steadytrade.com,2025-03-27,https://x.com/phishradar/status/1904971233390899365
icdnc.co.kr,2025-03-27,https://x.com/phishradar/status/1904971233390899365
xztech.link,2025-03-27,https://x.com/phishradar/status/1904971233390899365
artillerieapied.co.uk,2025-02-20,https://x.com/phishradar/status/1892578496368828721
sydneysupersecurity.com.au,2025-02-19,https://x.com/phishradar/status/1892222858799292890
cmd.com,2025-02-19,https://x.com/phishradar/status/1892063745893073250
anyname@saviletours.com,2025-02-18,https://x.com/phishradar/status/1891785468670509519
jhakumarniraj@tropmet.res.in,2025-02-18,https://x.com/phishradar/status/1891785468670509519
communications@carduka.com,2025-02-18,https://x.com/phishradar/status/1891785468670509519
consultant.com,2025-02-17,https://x.com/phishradar/status/1891513170919035028
vega.ocn.ne.jp,2025-02-17,https://x.com/phishradar/status/1891513170919035028
accountdepartment.net,2025-02-17,https://x.com/phishradar/status/1891513170919035028
gencat.cat,2025-02-17,https://x.com/phishradar/status/1891513170919035028
qbpayroll.biz,2025-02-17,https://x.com/phishradar/status/1891513170919035028
yettel.hu,2025-02-17,https://x.com/phishradar/status/1891513170919035028
major.ocn.ne.jp,2025-02-17,https://x.com/phishradar/status/1891513170919035028
saintnic.ac.th,2025-02-17,https://x.com/phishradar/status/1891513170919035028
esaddereims.fr,2025-02-17,https://x.com/phishradar/status/1891513170919035028
mg.collegefactual.com,2025-02-17,https://x.com/phishradar/status/1891513170919035028
frodriguez@horizonte.com.ar,2025-02-14,https://x.com/phishradar/status/1890437235742486859
noreply@munrosinc.com,2025-02-14,https://x.com/phishradar/status/1890437235742486859
rapidbuildingsolutions.com,2025-02-13,https://x.com/phishradar/status/1890042899066478751
vps-4f72e773.vps.ovh.us,2025-02-13,https://x.com/phishradar/status/1890042899066478751
joincarma.com,2025-02-13,https://x.com/phishradar/status/1890042899066478751
onvio.com,2025-02-12,https://x.com/phishradar/status/1889697173421568068
naisg.co.jp,2025-02-12,https://x.com/phishradar/status/1889697173421568068
ilcasale.com,2025-02-12,https://x.com/phishradar/status/1889697173421568068
vimigoapp.com,2025-01-07,Phishing: Fake FTX Claim Portal
nanjoya.com,2024-12-16,Phishing: Momoerc Airdrop
xpost.plala.or.jp,2024-11-18,Phishing: Fake Coinbase
welltrainedmind.com,2025-02-11,https://x.com/phishradar/status/1889322072377327767
hoangmoe.com,2025-02-11,https://x.com/phishradar/status/1889322072377327767
kimora.me,2025-02-11,https://x.com/phishradar/status/1889322072377327767
law.msu.ru,2025-02-11,https://x.com/phishradar/status/1889322072377327767
matsumura.co.jp,2025-02-11,https://x.com/phishradar/status/1889322072377327767
cfoot.net,2025-02-11,https://x.com/phishradar/status/1889322072377327767
theremmie.com,2025-02-11,https://x.com/phishradar/status/1889322072377327767
harrisonpub.com,2025-02-11,https://x.com/phishradar/status/1889322072377327767
mg.coofwomen.biz,2025-02-11,https://x.com/phishradar/status/1889322072377327767
bgmebel-awards.com,2025-02-11,https://x.com/phishradar/status/1889322072377327767
tool-x-settings.com,2025-02-11,https://x.com/phishradar/status/1889322072377327767
featured-x-center.com,2025-02-11,https://x.com/phishradar/status/1889322072377327767
discover-x-recorded.com,2025-02-11,https://x.com/phishradar/status/1889322072377327767
xrelateds.com,2025-02-11,https://x.com/phishradar/status/1889322072377327767
inquiries-x.awsapps.com,2025-02-11,https://x.com/phishradar/status/1889322072377327767
mx.tsjechiexperience.nl,2025-02-11,https://x.com/phishradar/status/1889322072377327767
vibgyorlinks.com,2025-02-11,https://x.com/phishradar/status/1889322072377327767
ludwikmar.com,2025-02-11,https://x.com/phishradar/status/1889322072377327767
simao.app,2025-02-11,https://x.com/phishradar/status/1889322072377327767
jef.dk,2025-02-11,https://x.com/phishradar/status/1889322072377327767
dozja.org,2025-02-11,https://x.com/phishradar/status/1889322072377327767
salesmatemail.com,2025-02-11,https://x.com/phishradar/status/1889322072377327767
iacny.org,2025-02-11,https://x.com/phishradar/status/1889322072377327767
gundam.arrow.jp,2025-02-11,https://x.com/phishradar/status/1889322072377327767
aa.cyberhome.ne.jp,2025-02-11,https://x.com/phishradar/status/1889322072377327767
chatcitynotifications.com,2025-02-11,https://x.com/phishradar/status/1889322072377327767
sanbe-farma.com,2025-02-11,https://x.com/phishradar/status/1889322072377327767
nifty.com,2025-02-06,https://x.com/phishradar/status/1887546250251411886
calissahamptons.com,2025-02-06,https://x.com/phishradar/status/1887546250251411886
jacksonindians.us,2025-02-06,https://x.com/phishradar/status/1887546250251411886
emailing.maileva.com,2025-02-06,https://x.com/phishradar/status/1887546250251411886
marlinhvac.com,2025-02-06,https://x.com/phishradar/status/1887546250251411886
agrairnpex.eu,2025-02-06,https://x.com/phishradar/status/1887546250251411886
freevpnplanet.com,2025-02-06,https://x.com/phishradar/status/1887546250251411886
t-expo.jp,2025-02-06,https://x.com/phishradar/status/1887546250251411886
assistco.povio.dev,2025-02-06,https://x.com/phishradar/status/1887546250251411886
robodev.com,2025-02-06,https://x.com/phishradar/status/1887546250251411886
ab.cyberhome.ne.jp,2025-02-06,https://x.com/phishradar/status/1887546250251411886
lifegoeson.kr,2025-02-06,https://x.com/phishradar/status/1887546250251411886
mindwayeap.com.au,2025-02-06,https://x.com/phishradar/status/1887546250251411886
trackpro.lv,2025-02-06,https://x.com/phishradar/status/1887546250251411886
safeapplication-x.com,2025-02-06,https://x.com/phishradar/status/1887546250251411886
makro.com,2025-02-06,https://x.com/phishradar/status/1887546250251411886
ensaioaz.com.br,2025-02-06,https://x.com/phishradar/status/1887546250251411886
x-partnersecurity.com,2025-02-06,https://x.com/phishradar/status/1887546250251411886
provides-x-platform.com,2025-02-04,https://x.com/phishradar/status/1886743236225782173
hcmiu.edu.vn,2025-02-04,https://x.com/phishradar/status/1886743236225782173
discover-x-possible.com,2025-02-04,https://x.com/phishradar/status/1886743236225782173
reserved-x-published.com,2025-02-04,https://x.com/phishradar/status/1886743236225782173
madeanimal-x-animated.com,2025-02-04,https://x.com/phishradar/status/1886743236225782173
craftsmen-x-published.com,2025-02-04,https://x.com/phishradar/status/1886743236225782173
vanbroec-x-animated.com,2025-02-04,https://x.com/phishradar/status/1886743236225782173
content-x-page.com,2025-02-04,https://x.com/phishradar/status/1886743236225782173
peppermintnpine-x-store.com,2025-02-04,https://x.com/phishradar/status/1886743236225782173
lauraarts-x-published.com,2025-02-04,https://x.com/phishradar/status/1886743236225782173
zanutta-x-developed.com,2025-02-04,https://x.com/phishradar/status/1886743236225782173
ramongilbert-x-tools.com,2025-02-04,https://x.com/phishradar/status/1886743236225782173
braydondev-x-publisher.com,2025-02-04,https://x.com/phishradar/status/1886743236225782173
lynntonic-x-tool.com,2025-02-04,https://x.com/phishradar/status/1886743236225782173
work-x-provide.com,2025-02-04,https://x.com/phishradar/status/1886743236225782173
devcraftsynchers.cfd,2025-02-04,https://x.com/phishradar/status/1886743236225782173
powered-x-published.com,2025-02-04,https://x.com/phishradar/status/1886743236225782173
portfolio-x-published.com,2025-02-04,https://x.com/phishradar/status/1886743236225782173
koreaportal.com,2025-02-04,https://x.com/phishradar/status/1886743337807589785
nikko-print.co.jp,2025-02-04,https://x.com/phishradar/status/1886743337807589785
ui21.or.jp,2025-02-04,https://x.com/phishradar/status/1886743337807589785
ozaki-mark.co.jp,2025-02-04,https://x.com/phishradar/status/1886743337807589785
aulaaila.jp,2025-02-04,https://x.com/phishradar/status/1886743337807589785
ima-ge.co.jp,2025-02-04,https://x.com/phishradar/status/1886743337807589785
v-eleven.jp,2025-02-04,https://x.com/phishradar/status/1886743337807589785
gpcorp.jp,2025-02-04,https://x.com/phishradar/status/1886743337807589785
doorkeywagyu.com.au,2025-02-04,https://x.com/phishradar/status/1886743337807589785
titanbricklaying.com.au,2025-02-04,https://x.com/phishradar/status/1886743337807589785
peaglobalinvestments.com,2025-02-04,https://x.com/phishradar/status/1886743337807589785
wakode.com,2025-02-04,https://x.com/phishradar/status/1886743337807589785
helagain.com,2025-02-04,https://x.com/phishradar/status/1886743337807589785
onssb.com,2025-02-04,https://x.com/phishradar/status/1886743337807589785
ticketnation.ph,2025-02-04,https://x.com/phishradar/status/1886743337807589785
ensolusa.com,2025-02-04,https://x.com/phishradar/status/1886743337807589785
ce88881.tmweb.ru,2025-02-04,https://x.com/phishradar/status/1886747963214733492
tcn-catv.ne.jp,2025-02-04,https://x.com/phishradar/status/1886747963214733492
emailing.maileva.com,2025-02-04,https://x.com/phishradar/status/1886747963214733492
greenchoyce.com,2025-02-04,https://x.com/phishradar/status/1886747963214733492
emailing.maileva.com,2025-02-04,https://x.com/phishradar/status/1886747963214733492
lifegoeson.kr,2025-02-04,https://x.com/phishradar/status/1886747963214733492
itecsac.com,2025-02-04,https://x.com/phishradar/status/1886747963214733492
raimax.com.br,2025-02-04,https://x.com/phishradar/status/1886747963214733492
tokoasas.com.my,2025-02-04,https://x.com/phishradar/status/1886747963214733492
millisaraylar.gov.tr,2025-02-04,https://x.com/phishradar/status/1886747963214733492
kringloopwinkelabeltasman.nl,2025-02-04,https://x.com/phishradar/status/1886753609402212407
iol.ie,2025-02-04,https://x.com/phishradar/status/1886753609402212407
freevpnplanet.com,2025-02-04,https://x.com/phishradar/status/1886753609402212407
interactivemediala.com,2025-02-04,https://x.com/phishradar/status/1886753609402212407
learnacro.com,2025-02-04,https://x.com/phishradar/status/1886753609402212407
ashevilleacupuncture.com,2025-02-04,https://x.com/phishradar/status/1886753609402212407
vps-52573c9d.vps.ovh.us,2025-02-04,https://x.com/phishradar/status/1886753609402212407
vps-a9d97d96.vps.ovh.net,2025-02-04,https://x.com/phishradar/status/1886753609402212407
kbbsec.com,2025-02-04,https://x.com/phishradar/status/1886753609402212407
raizesdesign.com.br,2025-02-04,https://x.com/phishradar/status/1886753609402212407
radu-tudor.ro,2025-02-04,https://x.com/phishradar/status/1886753609402212407
fitb.itb.ac.id,2025-02-04,https://x.com/phishradar/status/1886753609402212407
egypo.gov.eg,2025-02-04,https://x.com/phishradar/status/1886753609402212407
jobs.karls.cloud,2025-02-04,https://x.com/phishradar/status/1886753609402212407
peachtreepartnersaz.com,2025-02-04,https://x.com/phishradar/status/1886753609402212407
nucont.com,2025-02-04,https://x.com/phishradar/status/1886753609402212407
retreatcontinental.com,2025-02-04,https://x.com/phishradar/status/1886753609402212407
recover.com,2025-02-04,https://x.com/phishradar/status/1886753609402212407
supernet.co.jp,2025-01-25,https://x.com/phishradar/status/1883184335546970510
nifty.com,2025-01-25,https://x.com/phishradar/status/1883184335546970510
degner.co.jp,2025-01-25,https://x.com/phishradar/status/1883184335546970510
gather.pro,2025-01-25,https://x.com/phishradar/status/1883184335546970510
roysonrajan.com,2025-01-25,https://x.com/phishradar/status/1883184335546970510
itecsac.com,2025-01-25,https://x.com/phishradar/status/1883184335546970510
portalfin.in,2025-01-25,https://x.com/phishradar/status/1883184335546970510
sd-gold.hk,2025-01-25,https://x.com/phishradar/status/1883184335546970510
ferisafari-kunstkarten.ch,2025-01-25,https://x.com/phishradar/status/1883184335546970510
eunet.rs,2025-01-25,https://x.com/phishradar/status/1883184335546970510
ajcservices.co.uk,2025-01-25,https://x.com/phishradar/status/1883184335546970510
monaco.mc,2025-01-25,https://x.com/phishradar/status/1883184335546970510
kardsystems.com,2025-01-25,https://x.com/phishradar/status/1883184335546970510
questions-x-published.com,2025-01-25,https://x.com/phishradar/status/1883184335546970510
anygift.jp,2025-01-23,https://x.com/phishradar/status/1882120786930241564
grupopescadero.com,2025-01-23,https://x.com/phishradar/status/1882120786930241564
4am.com.mx,2025-01-23,https://x.com/phishradar/status/1882120786930241564
sunwaymx.com.mx,2025-01-23,https://x.com/phishradar/status/1882120786930241564
notice.com,2025-01-23,https://x.com/phishradar/status/1882120786930241564
ehornets.org,2025-01-23,https://x.com/phishradar/status/1882120786930241564
moreix.com,2025-01-23,https://x.com/phishradar/status/1882120786930241564
discover-x-published.com,2025-01-23,https://x.com/phishradar/status/1882120786930241564
seaunpbisbai.sbs,2025-01-22,Scam: BTC Extortion "Porn Malware"
markgrunwald.com,2025-01-22,Scam: BTC Extortion "Porn Malware"
forestgladeanimalhospital.com,2025-01-22,Scam: BTC Extortion "Porn Malware"
wavepowerequipments.com,2025-01-22,Phishing: Fake eDoc Signature Request
markupdaddy.com,2025-01-22,Phishing: Fake eDoc Signature Request
hawkalahlia.com,2025-01-22,Phishing: Fake eDoc Signature Request
uniconsultants.com.bd,2025-01-22,Phishing: Fake eDoc Signature Request
humachayabd.com,2025-01-22,Phishing: Fake eDoc Signature Request
abushaid.com,2025-01-22,Phishing: Fake Stellar XLM Buy Back
community.com,2025-01-22,Phishing: Fake "Eligible LDO Rewards Ready to Claim"
seaunpbisbai.sbs,2025-01-22,Scam: Extortion in BTC
i2unet.com,2025-01-22,Phishing: Fake Opensea NFT Offer
meddst.org,2025-01-22,Phishing: Fake DHL Notice [Chinese language]
classcover.com.au,2025-01-22,Phishing: Fake OpenSea Suspicious Activity Alert
armada.mil.ec,2025-01-22,Scam: Fake lucrative business proposal "Dir Chang"
usf.hu,2025-01-22,Scam: Fake "Dubai Police" Unpaid Traffic Violation
