## Source: https://phishradar.org/phishingurls.txt
## This file contains phishing link (URLs).
##
## If you just need the phishing URLs / Domains only, get it here:
## https://phishradar.org/phishingurlsfeed.txt
## https://phishradar.org/phishingdomainsfeed.txt
##
## NOTE: 
## 1~ Data more than 3 months old will be automatically removed from this list.
## 2~ For manual removal from this list, email: remove@phishradar.org
## 3~ Visit our Twitter at https://x.com/phishradar
##
sender_domain,date_added,reason
https://myworkspacec51b8.myclickfunnels.com/binance?__cf_chl_tk=qEMG0DMWNuX30W6OSKXVgIo8DeS2gUG6fEguC0a9KFQ-1725860095-0.0.1.1-5439,2024-09-09,Crypto Scam purportedly to Binance Users
https://google.eu/url?hl=en&q=https://google.ca/url?q=MYH9j7E2lB&rct=1110&sa=t&esrc=vax&source=MYH9j7E2lB&cd=Nzpn8b&cad=MYH9j7E2lBD5&ved=MYH9j7E2lB81110G&uact=28227&url=amp/google.com.pg/amp/qz9ez5crf.covicol.co/.twitter/kwckplbh/646216544/<Email@Domain.Com>&opi=256371986142&usg=lxfGUQNysmkDx&source=gmail&ust=5624370884264215&usg=AOo4dnIJ9uR5jng15rOWFwZo4dnIJ9uR5qR15,2024-09-09,Fake Microsoft Theme Account Cancelation Notice
https://yamputazaveda.ountchar.com/UnkYcPXt/#D<Email@Domain.com>,2024-09-09,Fake Microsoft Theme Account Cancelation Notice
https://yamputazaveda.ountchar.com/13081675620161585112123653844723622MXAH6VZLAYUOPNKR8D9KITBTSWMJNNE8NLH?JBAUBRWRJDRYNQEASBZSBIOCLBLSQBD6536313411898287393568564398760330SBM2LWKKWL2UDLWOWL9H5D9WU3V72U
https://bkmovilapp.com/,2024-09-09,Crypto Scam to update wallet
https://www.linkedin.com/redir/redirect?url=https://lookerstudio.google.com/s/mTFK_drQOkM&urlhash=QJEG&trk=article-ssr-frontend-pulse_little-text-block,2024-09-06,Fake Voice Mailbox - Gmail Phishing
https://lookerstudio.google.com/reporting/e1337348-a128-4874-806f-8efb5e134604/page/fKg7D?s=mTFK_drQOkM,2024-09-06,Fake Voice Mailbox - Gmail Phishing
https://pub-1482d225eaec4561803555eca012500d.r2.dev/index.html,2024-09-06,Fake Voice Mailbox - Gmail Phishing
https://www.anrdoezrs.net/links/7179331/type/dlg/https://IEab.totypern.ru/s6tf3FlR/#Kemail@domain.com,2024-09-05,Fake password expiry notice
https://ieab.totypern.ru/<Key1>?<Key2>,2024-09-05,Fake password expiry notice
https://ec493.r.ag.d.sendibm3.com/mk/cl/f/sh/<Key1>/<Key2>,2024-09-05,Fake password expiry notice
https://parkinglloukaln.com,2024-09-05,Fake Email Account Expire Notification
https://ecm.oao.mybluehost.me/tw-new/images-A,2024-09-05,Fake Email Account Expire Notification
https://sftradescon.one/skyyi/index.htm#email@domain.com,2024-09-05,Fake Email Account Expire Notification
https://clickme.thryv.com/ls/click?upn=<Key>#Memail@domain.com,2024-09-05,Fake eDoc Signature request
https://a14p9p.langkorf.com/Z7TX/#Memail@domain.com,2024-09-05,Fake eDoc Signature request
https://a14p9p.langkorf.com/<Key1>?<Key2>,2024-09-05,Fake eDoc Signature request
https://iie.evlink10.net/servlet/link/<Key1>/<Key2>/<Key3>/<Key4>,2024-09-02,Fake Trust Wallet
https://my-trust-walleupgrade.com,2024-09-02,Fake Trust Wallet
https://blast.l2-chain.com/code/,2024-09-01,Fake Blast Airdrop
https://dqsvsbm7s1.napoveda.shop/,2024-08-31,Unspecified Phishing
https://ydhzs87996gu8785.hathner.com.br/,2024-08-31,Unspecified Phishing
https://cybritechr.com.ru/PIhLc/,2024-08-31,Unspecified Phishing
https://ares-maximus.com/wp-includes/blocks/cms/,2024-08-31,Unspecified Phishing
https://market-bidsoffer.com,2024-08-31,Unspecified Phishing
http://908681.vmpdt.com/,2024-08-31,Unspecified Phishing
https://www.anrdoezrs.net/links/<Key>/type/dlg/https://IEab.totypern.ru/<Key>/#[Char]<Email>,2024-08-31,Unspecified Phishing
https://cutt.ly/weQmKW64,2024-08-31,Unspecified Phishing
https://avneeshmishra.com/wp-admin/index.php,2024-08-31,Unspecified Phishing
http://zoptal.io,2024-08-31,Unspecified Phishing
https://emp.eduyield.com/<redirector>,2024-08-31,Unspecified Phishing
http://trinitybiblechurch.za.org/.css/<Key1>/<Key2>,2024-08-31,Unspecified Phishing
https://hotelfinancespecialist.com/global/<Key1>/<Key2>,2024-08-31,Unspecified Phishing
https://iie.evlink10.net/servlet/link/42579/129224/169727544/726201,2024-08-30,Fake Trust Wallet
https://truswalleverifuy.com/link-wallet,2024-08-30,Fake Trust Wallet
https://IEab.totypern.ru/s6tf3FlR/#<EMAIL_ADDR>,2024-08-30,Unspecified Phishing
https://bitbucket.org/schedu-lehr_j21/hju/downloads/document_2024.zip,2024-08-29,Fake eDoc Signature Request
https://tether.international,2024-08-29,Fake Tether USDT Claim|leaked Gemini's databreach
https://xljbeqwvir.uticipaish.tech/?email=<REDACTED>,2024-08-28,Fake Payment Document PDF
https://lucidity-eg.com/.well-know/vm/re/#KEY==,2024-08-28,Fake Payment Document PDF
https://<RANDOM>.derythelu.com/<ID>/#<KEY>=,2024-08-28,Fake eDoc Signature Request
https://jomappz.com,2024-08-28,Fake BTC Claim|compromised Wordpress site
https://ondas.com.co,2024-08-28,Fake BTC Claim|compromised Wordpress site
https://gmlegalservice.com,2024-08-28,Fake Coinbase Wallet 2FA
https://colnbase.yakhastudio.co.ke,2024-08-28,Fake Coinbase Wallet 2FA
https://view-itemopensea.ddnss.eu/<KEY>/assets/nft-monkey-bored-ape-sold-ever/,2024-08-26,Fake OpenSea Sold Item
http://toserbateknologi.com/wp-login.php?action=rp&key=<KEY>&login=www.grbdhh.blogspot.al%20-%2051332%20USD%XXBTC%20xxx,2024-08-26,Fake BTC claim
http://c544.j.latinalujan.com.ar//#.<KEY>=,2024-08-26,Fake Office 365 Password Expiry Notice
https://deupdateservice.s3.us-east-2.amazonaws.com/storage.html#email@domain.com,2024-08-26,Fake Domain Expiry Registrar Notification
https://app.unriwssap.org/v3,2024-08-21,Fake Uniswap Airdrop|leaked Gemini's databreach
https://conorandrobin.com/dreamloops,2024-08-21,Fake NFT Claim|leaked moneybookers' databreach
https://hresignsection.wufoo.com/forms/mrx3gok1pk82am,2024-08-21,Fake HR Circular
https://docs.google.com/forms/d/e/1FAIpQLSd5W9Fge1Zof2mnU5VyaSEvwB1rL92nhDrzPlSrj6zTW7kgzA,2024-08-20,Fake Remote Job Offer
http://playnono4d.com/n5qq,2024-08-16,Fake BTC withrawal PDF
https://dg-blog.com//wp-includes/pomo/mine/voice/,2024-08-16,Fake VOIP notification
http://jiu5674rth-87ytfr45609iu98y76t6t.s3-website-us-west-2.amazonaws.com,2024-08-16,Fake VOIP notification
https://mineralenergi.com/wp-includes/scores/play/on/,2024-08-16/,Fake VOIP notification
http://templatesmine630no87564d56789u908y76r564ds57f87t67564.s3-website-ap-southeast-2.amazonaws.com,2024-08-16,Fake VOIP notification
https://tpmfinances.com/<key>/<id>/target@domain.com,2024-08-15,Fake eSecure Doc Sign Request
https://cc-con.com/gsession.php,2024-08-15,Fake OpenSea Billing Statement
https://kenlive.co.ke/index.php,2024-08-15,Fake OpenSea Billing Statement
https://fuhongconst.com/weo/wetransfer,2024-08-13,Fake WeTransfer file link
https://<random>.workers.dev,2024-08-13,Fake Mandatory Authenticator Update
https://u16564543.ct.sendgrid.net/ls/click?upn=<random>,2024-08-13,Fake FTX Claim Portal
http://jtldb.top/ud6o,2024-08-13,Fake BTC account block PDF email scam
https://organizationcomply.formstack.com/forms/engagement_survey,2024-08-13,Employee engagement survey
https://click.pstmrk.it/[parameters],2024-08-12,Fake Secure Doc eSign
https://gdp.tbadigital.com.br/vendor/zrp/app/?client-request-id=[recipientaddress],2024-08-12,Fake OneDrive share
https://cbsbirango.net,2024-08-12,Fake Coinbase wallet issue
http://pigussiltinimas.lt/tjygf92.html,2024-08-12,Fake Coinbase wallet issue
http://romosolerhub.website/r9v3,2024-08-12,Fake BTC account balance to get blocked
https://restructiurineg-ra-kroll.com/FTX,2024-08-12,Fake FTX Claim Portal
https://emailsilvopi.com/xax[recipientaddress],2024-08-11,BTC extortion|leaked Gemini's databreach
https://clickme.thryv.com/ls/click?upn=<random>,2024-08-09,Fake Docusign/Adobe eSign
https://leposky.com/img/wp-<random>,2024-08-09,Fake Opensea Sold item notification
